hour_of_year,temperature_in,day_of_year
2864,66.9373947651515,120
2865,66.6671986666667,120
2866,66.6802423484849,120
2867,67.2142233181818,120
2868,67.868107469697,120
2869,68.4500222878788,120
2870,68.9675514469697,120
2871,69.4208475606061,120
2872,70.1240095075758,120
2873,70.329983469697,120
2874,70.3925061363636,120
2875,70.560974030303,120
2876,70.6492956515152,120
2877,70.2559584545455,120
2878,69.8485815075758,120
2879,69.7191855530303,120
2880,69.6202565378788,120
2881,69.1456439318182,121
2882,68.6913047954546,121
2883,68.204348,121
2884,67.6953924015151,121
2885,67.4580076287879,121
2886,67.4674972424242,121
2887,66.8595148712121,121
2888,66.6057843712121,121
2889,66.4655646439394,121
2890,66.7049693636364,121
2891,67.1674018636364,121
2892,67.5549250075758,121
2893,67.9281232045455,121
2894,68.3778239772727,121
2895,68.8592109924242,121
2896,69.2733429469697,121
2897,69.8705341363636,121
2898,70.135996689394,121
2899,70.3602324621212,121
2900,70.3918261287879,121
2901,70.1169687878788,121
2902,69.6561868106061,121
2903,69.3558171893939,121
2904,68.8564971666667,121
2905,68.3274814090909,122
2906,67.6470394621212,122
2907,67.0241418863636,122
2908,66.4186727121212,122
2909,66.2310778181818,122
2910,66.2452029242424,122
2911,65.8231602727273,122
2912,65.6226334166667,122
2913,65.8555795606061,122
2914,66.1543841363636,122
2915,66.5332776136364,122
2916,67.2344696742424,122
2917,67.9721655681818,122
2918,68.6473311212121,122
2919,69.2100106590909,122
2920,69.8194954848485,122
2921,70.5746313560606,122
2922,71.0911529090909,122
2923,71.4013873484848,122
2924,71.5414220151515,122
2925,71.5450127727273,122
2926,71.2899619242424,122
2927,70.8863543484848,122
2928,70.5343762121212,122
2929,70.0952830681818,123
2930,69.6507731060606,123
2931,69.0888606666667,123
2932,68.5722118560606,123
2933,68.1915465151515,123
2934,67.9249696666667,123
2935,67.5241713484849,123
2936,67.4671834318182,123
2937,67.6008281136364,123
2938,67.8331069318182,123
2939,68.2671862348485,123
2940,69.0044910530303,123
2941,69.695524689394,123
2942,70.5673019166667,123
2943,71.3308929015151,123
2944,71.8800578636364,123
2945,72.539004030303,123
2946,73.1609161666667,123
2947,73.5370943560606,123
2948,73.5008663030303,123
2949,73.2611036590909,123
2950,73.074719280303,123
2951,72.6944218863636,123
2952,72.2535652424242,123
2953,71.7775768560606,124
2954,71.1908612954546,124
2955,70.5974081212121,124
2956,70.0794797348485,124
2957,69.6751358863636,124
2958,69.3336457651515,124
2959,69.0420200984849,124
2960,69.0321609621212,124
2961,69.0908318560606,124
2962,69.3833707121212,124
2963,70.1433766212121,124
2964,70.8931530151515,124
2965,71.5800653484848,124
2966,72.1968825681818,124
2967,72.8557216515151,124
2968,73.4986039772727,124
2969,74.08792175,124
2970,74.4112630833333,124
2971,74.507872439394,124
2972,74.3756433030303,124
2973,74.198804969697,124
2974,73.8850806893939,124
2975,73.5155425454546,124
2976,73.0672174848485,124
2977,72.6085564545455,125
2978,72.0998801666667,125
2979,71.9286434924242,125
2980,71.631537530303,125
2981,71.2481666969697,125
2982,70.8763489924242,125
2983,70.6008089772727,125
2984,70.430268,125
2985,70.4426770909091,125
2986,70.5809391590909,125
2987,70.7139943939394,125
2988,70.9957309318182,125
2989,71.4428751060606,125
2990,71.7587571742424,125
2991,71.9591573409091,125
2992,72.23848075,125
2993,72.8299286136364,125
2994,73.3752411212121,125
2995,73.5808428181818,125
2996,73.6881734924243,125
2997,73.3999630378788,125
2998,73.2812749772727,125
2999,72.9997383712121,125
3000,72.6262142878788,125
3001,72.3035556590909,126
3002,71.9643440075758,126
3003,71.5063619090909,126
3004,71.0751869318182,126
3005,70.6940287878788,126
3006,70.6239241439394,126
3007,70.3492799848485,126
3008,70.2656525227273,126
3009,70.6565281742424,126
3010,71.0199268484849,126
3011,70.998782939394,126
3012,71.3624476363636,126
3013,72.193914780303,126
3014,72.9422982878788,126
3015,73.2109912575758,126
3016,73.4964230681818,126
3017,74.2150995909091,126
3018,74.1400173181818,126
3019,73.6532888787879,126
3020,73.3026761439394,126
3021,73.0690263787879,126
3022,72.7709658409091,126
3023,72.5418922121212,126
3024,72.3541373030303,126
3025,71.8842101439394,127
3026,71.492298030303,127
3027,70.9610812575758,127
3028,70.5745143030303,127
3029,70.4100320227273,127
3030,70.4996974318182,127
