hour_of_year,temperature,day_of_year
2672,66.60597556786942,112
2673,66.86678831271477,112
2674,67.17100903790086,112
2675,67.30760755867348,112
2676,67.3505825680272,112
2677,67.52015307908162,112
2678,67.85214277891157,112
2679,68.22666185544217,112
2680,68.70340331207484,112
2681,69.09017417268045,112
2682,69.39031489175254,112
2683,69.64249166983875,112
2684,69.73892700773193,112
2685,69.63201416955782,112
2686,69.34437206462587,112
2687,68.87895388945581,112
2688,68.32332920068025,112
2689,67.74451097363949,113
2690,67.25528077218613,113
2691,66.78454280612246,113
2692,66.28189575255102,113
2693,65.91195399064628,113
2694,65.6887489450172,113
2695,65.81253979774307,113
2696,66.11382591232639,113
2697,66.54555038573878,113
2698,66.88808928865978,113
2699,67.11075008419245,113
2700,67.25864139022882,113
2701,67.52742044302724,113
2702,67.87191487585034,113
2703,68.26055183078232,113
2704,68.72182558390021,113
2705,69.20584230418976,113
2706,69.59200549828178,113
2707,69.90223932044672,113
2708,70.00144867783507,113
2709,69.8560213588435,113
2710,69.59295226445579,113
2711,69.15571984536082,113
2712,68.660190878866,113
2713,68.16981247422679,114
2714,67.69844160416666,114
2715,67.24301878625431,114
2716,66.83495663144332,114
2717,66.47712100171825,114
2718,66.40656185713193,114
2719,66.43667584872537,114
2720,66.75197220286195,114
2721,66.93043835353537,114
2722,67.24481310606059,114
2723,67.34737902188554,114
2724,67.56903589565952,114
2725,67.9575281801347,114
2726,68.50294751851854,114
2727,69.03491912205388,114
2728,69.5836485016835,114
2729,70.13608339309762,114
2730,70.65686539898988,114
2731,71.04872399074074,114
2732,71.09143347811452,114
2733,70.88286925252527,114
2734,70.50671019696969,114
2735,70.00232568265994,114
2736,69.41245927327624,114
2737,68.80140409848485,115
2738,68.26983889225592,115
2739,67.7539319572002,115
2740,67.25756552188552,115
2741,66.77877504713804,115
2742,66.50529905892257,115
2743,66.61831345202017,115
2744,66.98178497895623,115
2745,67.25391911363636,115
2746,67.42556992845117,115
2747,67.61359687626262,115
2748,67.85562952062288,115
2749,68.24954025085034,115
2750,68.82341702210883,115
2751,69.47069199404763,115
2752,70.07760071683674,115
2753,70.40423502272728,115
2754,70.7559836952862,115
2755,71.10714216161618,115
2756,71.19077805387207,115
2757,70.9810961111111,115
2758,70.67300979124576,115
2759,70.28210334680136,115
2760,69.79999296969697,115
2761,69.16488100935373,116
2762,68.6276544914966,116
2763,68.1748351352041,116
2764,67.73100416581633,116
2765,67.34772708588439,116
2766,67.04597144897959,116
2767,66.93934181122451,116
2768,67.10033697425786,116
2769,67.38767619931275,116
2770,67.60346449312713,116
2771,67.8343058281787,116
2772,68.12514186380899,116
2773,68.5996100816151,116
2774,68.94099746003404,116
2775,69.42983450340134,116
2776,69.9144173288854,116
2777,70.43344131541076,116
2778,70.92256928401365,116
2779,71.24486423639456,116
2780,71.31120909020618,116
2781,71.08098425515465,116
2782,70.67010920189004,116
2783,70.14111209020615,116
2784,69.53764799370748,116
2785,68.9254756122449,117
2786,68.36112452380951,117
2787,67.81924224744895,117
2788,67.31555569897958,117
2789,66.85096448299318,117
2790,66.66986623214284,117
2791,66.80965472363945,117
2792,67.15888964338039,117
2793,67.37495258588434,117
2794,67.52276215901358,117
2795,67.66633140731291,117
