hour_of_year,temperature,day_of_year
986,64.7729912210145,42
987,64.35000647826088,42
988,63.99310606884058,42
989,63.73277295652173,42
990,63.842621141304356,42
991,64.170648,42
992,64.7400789384058,42
993,65.33154200362318,42
994,65.67825356884057,42
995,66.2029315,42
996,66.32959555072465,42
997,66.43839486231883,42
998,66.74432942361112,42
999,66.92951569444443,42
1000,67.09093862847224,42
1001,67.29448944791666,42
1002,67.36679206597223,42
1003,67.76212106944443,42
1004,67.86778905902777,42
1005,67.74299817013888,42
1006,67.78145020486112,42
1007,67.40945179513888,42
1008,66.75903822569445,42
1009,66.29205460069446,43
1010,65.94844440625,43
1011,65.51897995138889,43
1012,65.20386991666665,43
1013,65.1997831388889,43
1014,65.34175986594202,43
1015,65.82281966666667,43
1016,66.37993174637681,43
1017,66.61415919927536,43
1018,67.20396795138889,43
1019,67.47251949999999,43
1020,67.63544233333336,43
1021,67.55758101041668,43
1022,67.64500577777775,43
1023,67.6776525893308,43
1024,67.62673175,43
1025,67.62084791304348,43
1026,67.58621948550723,43
1027,67.80316916304348,43
1028,68.13187507246377,43
1029,68.09092987152778,43
1030,68.04608030555555,43
1031,67.39619037499999,43
1032,66.57619409027775,43
1033,65.9187720451389,44
1034,65.38002647916669,44
1035,64.94644528819444,44
1036,64.73411107638888,44
1037,64.57937638194443,44
1038,64.6371527361111,44
1039,65.26319757291667,44
1040,65.83177490579712,44
1041,66.38381642028986,44
1042,66.83300639855071,44
1043,67.31082272826086,44
1044,67.41680477256945,44
1045,67.58656338888889,44
1046,67.6179013888889,44
1047,67.6276835173611,44
1048,67.72726519791667,44
1049,67.91684124305557,44
1050,68.13026188541666,44
1051,68.32153114236111,44
1052,68.31774944791667,44
1053,68.44714390277777,44
1054,68.38182302430555,44
1055,67.98915551041664,44
1056,67.31050839930555,44
1057,66.70106619097224,45
1058,66.18939388541666,45
1059,65.84463563541668,45
1060,65.58088167013888,45
1061,65.50786251041666,45
1062,65.43301270486111,45
1063,65.75022638541667,45
1064,66.23767827777779,45
1065,66.89111676388889,45
1066,67.00907178472222,45
1067,66.8664849375,45
1068,66.92498609375,45
1069,67.02801969444445,45
1070,67.00088658680555,45
1071,67.09900107291666,45
1072,67.41927180555555,45
1073,67.61504969097223,45
1074,68.06636781597221,45
1075,68.52521238541665,45
1076,68.58070895833333,45
1077,68.388014375,45
1078,68.34817844791667,45
1079,67.92199592013888,45
1080,67.24262478125,45
1081,66.6947279340278,46
1082,66.19914003125,46
1083,65.83390919791667,46
1084,65.41337822916668,46
1085,65.0673571884058,46
1086,65.13830640217391,46
1087,65.93081313768117,46
1088,66.36433891304348,46
1089,66.29844033333333,46
1090,66.35619843541669,46
1091,66.71615947916666,46
1092,67.01424161111112,46
1093,67.29812202430556,46
1094,67.5351492536232,46
1095,67.60579217753623,46
1096,67.70823569927535,46
1097,67.89927942753624,46
1098,68.14277404347827,46
1099,68.44774763043479,46
1100,68.57103106884058,46
1101,68.47996870289856,46
1102,68.38553584782609,46
1103,67.95058043478261,46
1104,67.3178375289855,46
1105,66.84272144565217,47
1106,66.4605810652174,47
1107,66.16287739855072,47
1108,65.78448401449276,47
1109,65.53768410869566,47
1110,65.42482510144927,47
1111,66.04989069202898,47
1112,66.67358898913044,47
1113,67.22327174637681,47
1114,67.23500226449276,47
1115,67.42827654710145,47
1116,67.67478285144927,47
1117,67.79164826811595,47
1118,67.97853346376813,47
1119,68.00473186956519,47
1120,67.87698760326086,47
1121,67.84684137878787,47
1122,67.89937809469697,47
1123,68.02151433712122,47
1124,68.02486701136364,47
1125,68.02436645833335,47
1126,67.86870416666666,47
1127,67.59924287499999,47
1128,67.16791184469697,47
1129,66.8327283939394,48
1130,66.44218266304347,48
1131,66.20578798913044,48
1132,65.99802686594204,48
1133,65.96603776811594,48
1134,65.88583201811593,48
1135,65.98040193115942,48
1136,66.39741645652174,48
1137,66.86967179347825,48
1138,66.92541225,48
1139,67.09490689855075,48
1140,67.26990544035674,48
1141,67.38497647101448,48
1142,67.59672751086956,48
1143,67.81171836231883,48
1144,67.90036267391304,48
1145,67.8250784057971,48
1146,68.0532160978261,48
1147,68.19520679347828,48
1148,68.15058005072461,48
1149,67.96171996376813,48
1150,67.95758916666668,48
1151,67.70799569565216,48
1152,67.45027570652174,48
1153,67.1022288188406,49
1154,66.66556238768116,49
1155,66.18316916666667,49
1156,65.95864501086955,49
1157,65.69558722826086,49
1158,65.64809891666665,49
1159,65.85762915942027,49
1160,66.37733227536232,49
1161,67.03114407246377,49
1162,67.15056341666667,49
1163,67.30003031439395,49
1164,67.48826918939393,49
1165,67.72308388636363,49
1166,67.9954121884058,49
1167,68.07690188043478,49
1168,68.22592721376812,49
1169,68.20465669927536,49
1170,68.21614064130435,49
1171,68.36638707971015,49
1172,68.44309427173914,49
1173,68.40461298188404,49
1174,68.28842020652174,49
1175,67.78727685869566,49
1176,67.17829961231884,49
1177,66.83686864855073,50
1178,66.3090301557971,50
1179,65.88268933695652,50
1180,65.42696314492753,50
1181,65.20876798550724,50
1182,65.23646529347826,50
1183,65.53096659057972,50
1184,66.08965481159422,50
1185,66.43431089130436,50
1186,66.74051524275363,50
1187,67.2860018442029,50
1188,67.70101778623187,50
1189,67.80575338405797,50
1190,67.97082514492752,50
1191,67.8520945872859,50
1192,67.91763807954545,50
1193,68.00606846590908,50
1194,68.0185845530303,50
1195,68.09242965909091,50
1196,68.04904326136365,50
1197,68.00460156818183,50
1198,67.750588875,50
1199,67.30646059090908,50
1200,66.57416358712122,50
1201,66.03529464772727,51
